whois_id,character_id,character_name,captured_at,raw_text,parsed_level,parsed_race,parsed_class,status,parse_confidence,notes
whois_woe_1780917301,char_woe,Woe,2026-06-08 21:15:02,Woe your fate is a level forty-five Tarkhnarb Rider [Retired].,45,Tarkhnarb,Rider,Retired,medium,query_name=Woe | display_name=Woe your fate | epithet_or_title=your fate
whois_woitkah_1780917307,char_woitkah,Woitkah,2026-06-08 21:15:08,No one by that name.,,,,not_found,high,query_name=Woitkah | MUME returned: No one by that name.
whois_wong_1780917313,char_wong,Wong,2026-06-08 21:15:13,"Wong Fei Hung is a level twenty-seven Silvan Hero [Retired].
Last login 2 years and 9 months ago from *.de.

 one riot, one ranger",27,Silvan,Hero,Retired,medium,query_name=Wong | display_name=Wong Fei Hung | epithet_or_title=Fei Hung | Last login 2 years and 9 months ago from *.de.
whois_wow_1780917318,char_wow,Wow,2026-06-08 21:15:19,"Wow bagger is a Maia (Cartographer) [Retired].

Ma olen suurim humanist maailmas,
   kuid pidagu kõik silmas -
    kes seda uskuda ei taha,
      sel pea löön maha!",,Maia,,Retired,medium,query_name=Wow | display_name=Wow bagger | epithet_or_title=bagger | role=Cartographer
whois_wreth_1780917324,char_wreth,Wreth,2026-06-08 21:15:24,No one by that name.,,,,not_found,high,query_name=Wreth | MUME returned: No one by that name.
whois_wroom_1780917330,char_wroom,Wroom,2026-06-08 21:15:30,No one by that name.,,,,not_found,high,query_name=Wroom | MUME returned: No one by that name.
whois_wryak_1780917335,char_wryak,Wryak,2026-06-08 21:15:36,"Wryak the Worthless is a Maia.

Having served both sides, this Ainu is all but gone from the mortal
realm, lest the Zaugurz spark his interest, or work unseen as of yet
calls him back.

Most chars deleted, perhaps you still recall Uhan, Thwag, Ughar or Watar.",,Maia,,,medium,query_name=Wryak | display_name=Wryak the Worthless | epithet_or_title=the Worthless
whois_wryth_1780917341,char_wryth,Wryth,2026-06-08 21:15:41,No one by that name.,,,,not_found,high,query_name=Wryth | MUME returned: No one by that name.
whois_wucheria_1780917346,char_wucheria,Wucheria,2026-06-08 21:15:47,"Wucheria Bancrofti is a Troll [Retired].

             Old Trolls never die, They just get stoned.",,Troll,,Retired,medium,query_name=Wucheria | display_name=Wucheria Bancrofti | epithet_or_title=Bancrofti
whois_wurzl_1780917352,char_wurzl,Wurzl,2026-06-08 21:15:53,"Wurzl the Widowmaker is a Hobbit [Retired].
Last login 2 months and 9 days ago from *.at.",,Hobbit,,Retired,medium,query_name=Wurzl | display_name=Wurzl the Widowmaker | epithet_or_title=the Widowmaker | Last login 2 months and 9 days ago from *.at.
whois_wyzz_1780917358,char_wyzz,Wyzz,2026-06-08 21:15:58,"Wyzz the Ancient, Archmage of Athel-Loren is a level forty-nine
    Silvan Patriarch [Retired].
Last login 15 years, 11 months, and 16 days ago from *.se.",49,Silvan,Patriarch,Retired,medium,"query_name=Wyzz | display_name=Wyzz the Ancient, Archmage of Athel-Loren | epithet_or_title=the Ancient, Archmage of Athel-Loren | Last login 15 years, 11 months, and 16 days ago from *.se."
whois_xágök_1780917363,,Xágök,2026-06-08 21:16:04,Xágök is a level twenty-three Orkish Burglar [Retired].,23,Orkish,Burglar,Retired,medium,query_name=Xagok | display_name=Xágök
whois_xaltotun_1780917369,char_xaltotun,Xaltotun,2026-06-08 21:16:10,"Xaltotun the Purple Ninja, Tunck-Fu Clan is a level fifty-three
    Tarkhnarb Champion [Retired].
...",53,Tarkhnarb,Champion,Retired,medium,"query_name=Xaltotun | display_name=Xaltotun the Purple Ninja, Tunck-Fu Clan | epithet_or_title=the Purple Ninja, Tunck-Fu Clan"
whois_xandahar_1780917375,char_xandahar,Xandahar,2026-06-08 21:16:15,Xandahar is a level nine Black Númenórean Rider [Retired].,9,Black Númenórean,Rider,Retired,medium,query_name=Xandahar | display_name=Xandahar
whois_xander_1780917380,char_xander,Xander,2026-06-08 21:16:21,"Xander is a level nine Half-elven Sentry [Retired].
Last login 20 years, 9 months, and 29 days ago from *.com.",9,Half-elven,Sentry,Retired,medium,"query_name=Xander | display_name=Xander | Last login 20 years, 9 months, and 29 days ago from *.com."
whois_xatax_1780917386,char_xatax,Xatax,2026-06-08 21:16:26,No one by that name.,,,,not_found,high,query_name=Xatax | MUME returned: No one by that name.
whois_xel_1780917392,char_xel,Xel,2026-06-08 21:16:32,No one by that name.,,,,not_found,high,query_name=Xel | MUME returned: No one by that name.
whois_xelloss_1780917397,char_xelloss,Xelloss,2026-06-08 21:16:38,"Xelloss is a level nineteen Tarkhnarb Necromancer [Retired].
It's a secret!",19,Tarkhnarb,Necromancer,Retired,medium,query_name=Xelloss | display_name=Xelloss
whois_xile_1780917403,char_xile,Xile,2026-06-08 21:16:44,"Xile from society. is a level sixty-two Silvan Mountaineer
    [Retired].
Last login 1 year, 9 months, and 12 days ago.
                        //  /             `.               ______
                       //  /                `.           ,'.  . .`.
                      //  /                   `.        /,`.`-.`.`.`.
                     //  /                      `.      ).,-  '.\')\\:
                    ::  :                         `.   (a /a)  :';)`)|
                    ;;  ;                           `.  )'     |'|\/'|
                   ::  :                               /_,     |'|\ ||
                   ;;  ;                                )__    |'|/`.|
                  ::  :                                  \_    :'|,'||
                  ||  |                                    `-.' :|  \|
    _.._-_-,______||  |______________________________,',',-,(\ /||_,'`.
    `-...__.----,.||__|_----------------'''''''''''''`..-.(,'))\||,'
                >-''  _ `._  ____ ____________________..`'`-`/_-||  `.
               /.`--'' `   `' `.. `.`.     `.    `.    `.      `||.
               (_`_...-'   `    : . \ \",62,Silvan,Mountaineer,Retired,medium,"query_name=Xile | display_name=Xile from society. | epithet_or_title=from society. | Last login 1 year, 9 months, and 12 days ago."
whois_xylo_1780917409,char_xylo,Xylo,2026-06-08 21:16:49,No one by that name.,,,,not_found,high,query_name=Xylo | MUME returned: No one by that name.
whois_yagara_1780917414,char_yagara,Yagara,2026-06-08 21:16:55,No one by that name.,,,,not_found,high,query_name=Yagara | MUME returned: No one by that name.
whois_yanwe_1780917420,char_yanwe,Yanwe,2026-06-08 21:17:00,"Yanwe is a Woman [Retired].
Last login 22 years, 9 months, and 17 days ago.",,Woman,,Retired,medium,"query_name=Yanwe | display_name=Yanwe | Last login 22 years, 9 months, and 17 days ago."
whois_ypsilon_1780917426,char_ypsilon,Ypsilon,2026-06-08 21:17:06,"Ypsilon the Still Wind of the Underdark is a level one hundred
    Noldorin Quickblade [Retired].
Last login 18 years, 10 months, and 14 days ago from *.ee.
                                                .   ./                 the dark
                                                 - -'
 e-mail: priit@ww.ee                               /

   Happiness is a temporary chemical imbalance of the true state of mind...

actual trophy entires still left:
players: total 562, unique 422
mobs: 292 at 99%, 897 unique kills. (19.04.2005)",100,Noldorin,Quickblade,Retired,medium,"query_name=Ypsilon | display_name=Ypsilon the Still Wind of the Underdark | epithet_or_title=the Still Wind of the Underdark | Last login 18 years, 10 months, and 14 days ago from *.ee."
whois_ytinas_1780917431,char_ytinas,Ytinas,2026-06-08 21:17:12,"Ytinas Ni crosses the road. Why? is a Maia [Retired].
High in the skies, on a tiny little cloud, floats Ytinas Ni, wearing a
beautiful straight-jacket, looking kindof dangerous, and hardly sane.

natashrippinlóinphaalsicgibbsamargwathjärgdyslexyselénartikblushsamanthatuìnk
augogawamhimrûthnowaydesalniettemintentamentubbyzéolane+someevenlessrelevant.",,Maia,,Retired,medium,query_name=Ytinas | display_name=Ytinas Ni crosses the road. Why? | epithet_or_title=Ni crosses the road. Why?
whois_zaber_1780917437,char_zaber,Zaber,2026-06-08 21:17:17,"Zaber King of Half Elves - Old[NSL]School is a level eighty-nine
    Half-elven Soldier [Retired].
Last login 10 years, 10 months, and 17 days ago from *.eu.

All that is gold does not glitter, not all those who wander are lost,
the old that is strong does not wither, deep roots are not reached by the frost
From the ashes a fire shall be woken, a light from the shadows shall spring,
renenwed shall be blade that was broken, the crownless again shall be king.",89,Half-elven,Soldier,Retired,medium,"query_name=Zaber | display_name=Zaber King of Half Elves - Old[NSL]School | epithet_or_title=King of Half Elves - Old[NSL]School | Last login 10 years, 10 months, and 17 days ago from *.eu."
whois_zanetha_1780917442,char_zanetha,Zanetha,2026-06-08 21:17:23,"Zanetha Zane, Raider of Isengard is a level forty-four Mountain
    Troll Warrior [Retired].
              SAURON'S BLOODY PET",44,Mountain Troll,Warrior,Retired,medium,"query_name=Zanetha | display_name=Zanetha Zane, Raider of Isengard | epithet_or_title=Zane, Raider of Isengard"
whois_zar_1780917448,char_zar,Zar,2026-06-08 21:17:28,"Zar The Swift Pain is a level twenty-eight Harfoot Hunter
    [Retired].
Last login 20 years, 8 months, and 24 days ago from *.net.

- Fail to prepare, prepare to fail!",28,Harfoot,Hunter,Retired,medium,"query_name=Zar | display_name=Zar The Swift Pain | epithet_or_title=The Swift Pain | Last login 20 years, 8 months, and 24 days ago from *.net."
whois_zé_1780917454,,Zé,2026-06-08 21:17:34,"Zé the Anomali Animal is an Orc [Retired].

  Zé Goblin swings the great sword once more!",,Orc,,Retired,medium,query_name=Ze | display_name=Zé the Anomali Animal | epithet_or_title=the Anomali Animal
whois_zed_1780917459,char_zed,Zed,2026-06-08 21:17:40,"Zed Dredd of the Troll Kamikaze Squadron is a level thirty-three
    Cave Troll Warrior [Retired].",33,Cave Troll,Warrior,Retired,medium,query_name=Zed | display_name=Zed Dredd of the Troll Kamikaze Squadron | epithet_or_title=Dredd of the Troll Kamikaze Squadron
whois_zeddicus_1780917466,char_zeddicus,Zeddicus,2026-06-08 21:17:46,"Zeddicus Stronghand, Warden of Durin's House is a level
    forty-seven Dwarven Hero [Retired].
Last login 23 years, 1 month, and 22 days ago from [numerical
    address].",47,Dwarven,Hero,Retired,medium,"query_name=Zeddicus | display_name=Zeddicus Stronghand, Warden of Durin's House | epithet_or_title=Stronghand, Warden of Durin's House | Last login 23 years, 1 month, and 22 days ago from [numerical address]."
whois_zerabethulh_1780917471,char_zerabethulh,Zerabethulh,2026-06-08 21:17:52,"Zerabethulh the Brutal Mosquitoehunter is a level thirty-eight
    Orkish Veteran [Retired].",38,Orkish,Veteran,Retired,medium,query_name=Zerabethulh | display_name=Zerabethulh the Brutal Mosquitoehunter | epithet_or_title=the Brutal Mosquitoehunter
whois_zeroth_1780917477,char_zeroth,Zeroth,2026-06-08 21:17:57,Zeroth is a level fifty-five Tarkhnarb Battlemaster [Retired].,55,Tarkhnarb,Battlemaster,Retired,medium,query_name=Zeroth | display_name=Zeroth
whois_zeus_1780917483,char_zeus,Zeus,2026-06-08 21:18:03,Zeus Overlord of Thunder and Lightning is a Maia.,,Maia,,,medium,query_name=Zeus | display_name=Zeus Overlord of Thunder and Lightning | epithet_or_title=Overlord of Thunder and Lightning
whois_zevier_1780917488,char_zevier,Zevier,2026-06-08 21:18:09,"Zevier Summerbreeze, Beauty of Athel-Loren is a level thirty-one
    Silvan Priestess [Retired].
Last login 19 years, 9 months, and 8 days ago from *.fi.",31,Silvan,Priestess,Retired,medium,"query_name=Zevier | display_name=Zevier Summerbreeze, Beauty of Athel-Loren | epithet_or_title=Summerbreeze, Beauty of Athel-Loren | Last login 19 years, 9 months, and 8 days ago from *.fi."
whois_zhagrat_1780917494,char_zhagrat,Zhagrat,2026-06-08 21:18:14,Zhagrat the Orkish Shaman is a level forty-four Tarkhnarb Shaman.,44,Tarkhnarb,Shaman,,medium,query_name=Zhagrat | display_name=Zhagrat the Orkish Shaman | epithet_or_title=the Orkish Shaman
whois_zhorgas_1780917500,char_zhorgas,Zhorgas,2026-06-08 21:18:20,"Zhorgas Sánp, Wanna-be Defender of the Outpost is a level
    twenty-three Orkish Scout [Retired].",23,Orkish,Scout,Retired,medium,"query_name=Zhorgas | display_name=Zhorgas Sánp, Wanna-be Defender of the Outpost | epithet_or_title=Sánp, Wanna-be Defender of the Outpost"
whois_zhuk_1780917505,char_zhuk,Zhuk,2026-06-08 21:18:26,Zhuk aka Pyroblast Pyroblastovich is an Orc [Retired].,,Orc,,Retired,medium,query_name=Zhuk | display_name=Zhuk aka Pyroblast Pyroblastovich | epithet_or_title=aka Pyroblast Pyroblastovich
whois_zigrakh_1780917511,char_zigrakh,Zigrakh,2026-06-08 21:18:31,"Zigrakh the heavily scarred is a level forty Orkish Veteran
    [Retired].
The third zaugurz-uruk ever to leave the frozen North.",40,Orkish,Veteran,Retired,medium,query_name=Zigrakh | display_name=Zigrakh the heavily scarred | epithet_or_title=the heavily scarred
whois_zigûrakhôr_1780917516,,Zigûrakhôr,2026-06-08 21:18:37,"Zigûrakhôr - Servant of the Agannâlô is a Black Númenórean
    [Retired].",,Black Númenórean,,Retired,medium,query_name=Zigurakhor | display_name=Zigûrakhôr - Servant of the Agannâlô | epithet_or_title=- Servant of the Agannâlô
whois_zilkis_1780917522,char_zilkis,Zilkis,2026-06-08 21:18:42,No one by that name.,,,,not_found,high,query_name=Zilkis | MUME returned: No one by that name.
whois_zimar_1780917528,char_zimar,Zimar,2026-06-08 21:18:48,"Zimar Zimrakhim, Zneeky Zneekums is a level forty-six Tarkhnarb
    Fighter [Retired].

Fine, my middlename is Bob.",46,Tarkhnarb,Fighter,Retired,medium,"query_name=Zimar | display_name=Zimar Zimrakhim, Zneeky Zneekums | epithet_or_title=Zimrakhim, Zneeky Zneekums"
whois_zimrathôn_1780917533,,Zimrathôn,2026-06-08 21:18:54,"Zimrathôn the Dark Shadow of Cirith Ungol is a Black Númenórean
    [Retired].

No matter how, a man alone ain't got no bloody chance.",,Black Númenórean,,Retired,medium,query_name=Zimrathon | display_name=Zimrathôn the Dark Shadow of Cirith Ungol | epithet_or_title=the Dark Shadow of Cirith Ungol
whois_zina_1780917539,char_zina,Zina,2026-06-08 21:18:59,"Zina the Willow Stormtrooper is a level thirty-two Dúnadan
    Priestess [Retired].
Last login 2 months and 9 days ago from *.at.

       Zina shouts: ""I will kill them all........most of them.""",32,Dúnadan Priestess,,Retired,medium,query_name=Zina | display_name=Zina the Willow Stormtrooper | epithet_or_title=the Willow Stormtrooper | Last login 2 months and 9 days ago from *.at.
whois_zirand_1780917545,char_zirand,Zirand,2026-06-08 21:19:05,"Zirand the Assassin is a Man [Retired].
Last login 2 years, 10 months, and 7 days ago.",,Man,,Retired,medium,"query_name=Zirand | display_name=Zirand the Assassin | epithet_or_title=the Assassin | Last login 2 years, 10 months, and 7 days ago."
whois_zlababa_1780917550,char_zlababa,Zlababa,2026-06-08 21:19:11,Zlababa is a level thirty-seven Tarkhnarb Battlemaster [Retired].,37,Tarkhnarb,Battlemaster,Retired,medium,query_name=Zlababa | display_name=Zlababa
whois_zlo_1780917556,char_zlo,Zlo,2026-06-08 21:19:16,"Zlo is a Troll [Retired].
If you can see my level - I'm slept.",,Troll,,Retired,medium,query_name=Zlo | display_name=Zlo
whois_zmej_1780917561,char_zmej,Zmej,2026-06-08 21:19:22,"Zmej Gorinich of Damage Inc is a level seventy-two Tarkhnarb
    Champion [Retired].

               We chew and spit you out
             We laugh, you scream and shout
               All flee, with fear you run
          You'll know just where we come from

          D a m a g e   I n c o r p o r a t e d.",72,Tarkhnarb,Champion,Retired,medium,query_name=Zmej | display_name=Zmej Gorinich of Damage Inc | epithet_or_title=Gorinich of Damage Inc
whois_zocker_1780917567,char_zocker,Zocker,2026-06-08 21:19:27,"Zocker the Sweet but not so Deadly is a Black Númenórean
    [Retired].",,Black Númenórean,,Retired,medium,query_name=Zocker | display_name=Zocker the Sweet but not so Deadly | epithet_or_title=the Sweet but not so Deadly
whois_zomb_1780917573,char_zomb,Zomb,2026-06-08 21:19:33,"Zomb is your Papa Bodyguard is an Orc.
Member of mafia.ru

*a crippled pukie* says: 'are u gangsters?'
*Zomb* perdnul: 'NO! We are russians!'",,your Papa Bodyguard is an Orc,,,medium,query_name=Zomb | display_name=Zomb
